ticker,date,close,shares,exposure,sharetrades,tradevalue,commission,interest,short_borrow_cost,margin_call
Cash,2003-04-04,0,0,-18077.718240775885,0,-0,0,-0,0,FALSE
VTI,2003-04-04,27.208999999999953,2892,78688.42799999987,0,0,0,0,-0,FALSE
TLT,2003-04-04,39.33199999999994,1091,42911.211999999934,0,0,0,0,-0,FALSE
GLD,2003-04-04,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-04,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-04,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-07,0,0,-69917.16825359676,0,-51837.36099999992,0,-0,0,FALSE
VTI,2003-04-07,27.21299999999995,2892,78699.99599999985,0,0,0,0,-0,FALSE
TLT,2003-04-07,39.240999999999936,2412,94649.29199999984,1321,51837.36099999992,2.0890128209556678,0,-0,FALSE
GLD,2003-04-07,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-07,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-07,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-08,0,0,-36496.12883946915,0,33423.88399999995,0,-0,0,FALSE
VTI,2003-04-08,27.195999999999955,1663,45226.947999999924,-1229,-33423.88399999995,2.844585872340421,0,-0,FALSE
TLT,2003-04-08,39.557999999999936,2412,95413.89599999985,0,0,0,0,-0,FALSE
GLD,2003-04-08,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-08,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-08,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-09,0,0,-36496.12883946915,0,-0,0,-0,0,FALSE
VTI,2003-04-09,26.88199999999995,1663,44704.76599999992,0,0,0,0,-0,FALSE
TLT,2003-04-09,39.67499999999993,2412,95696.09999999985,0,0,0,0,-0,FALSE
GLD,2003-04-09,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-09,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-09,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-10,0,0,-36496.12883946915,0,-0,0,-0,0,FALSE
VTI,2003-04-10,27.02399999999995,1663,44940.91199999992,0,0,0,0,-0,FALSE
TLT,2003-04-10,39.48999999999993,2412,95249.87999999983,0,0,0,0,-0,FALSE
GLD,2003-04-10,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-10,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-10,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-11,0,0,-36496.12883946915,0,-0,0,-0,0,FALSE
VTI,2003-04-11,26.91199999999995,1663,44754.655999999915,0,0,0,0,-0,FALSE
TLT,2003-04-11,39.42699999999993,2412,95097.92399999982,0,0,0,0,-0,FALSE
GLD,2003-04-11,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-11,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-11,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-14,0,0,-36496.12883946915,0,-0,0,-0,0,FALSE
VTI,2003-04-14,27.470999999999954,1663,45684.27299999992,0,0,0,0,-0,FALSE
TLT,2003-04-14,39.317999999999934,2412,94835.01599999984,0,0,0,0,-0,FALSE
GLD,2003-04-14,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-14,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-14,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-15,0,0,-36496.12883946915,0,-0,0,-0,0,FALSE
VTI,2003-04-15,27.648999999999955,1663,45980.286999999924,0,0,0,0,-0,FALSE
TLT,2003-04-15,39.53099999999993,2412,95348.77199999982,0,0,0,0,-0,FALSE
GLD,2003-04-15,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-15,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-15,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-16,0,0,-36496.12883946915,0,-0,0,-0,0,FALSE
VTI,2003-04-16,27.281999999999954,1663,45369.96599999992,0,0,0,0,-0,FALSE
TLT,2003-04-16,39.692999999999934,2412,95739.51599999984,0,0,0,0,-0,FALSE
GLD,2003-04-16,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-16,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-16,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-17,0,0,-36496.12883946915,0,-0,0,-0,0,FALSE
VTI,2003-04-17,27.704999999999952,1663,46073.41499999992,0,0,0,0,-0,FALSE
TLT,2003-04-17,39.75699999999993,2412,95893.88399999982,0,0,0,0,-0,FALSE
GLD,2003-04-17,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-17,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-17,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-21,0,0,-36496.12883946915,0,-0,0,-0,0,FALSE
VTI,2003-04-21,27.69899999999996,1663,46063.43699999993,0,0,0,0,-0,FALSE
TLT,2003-04-21,39.67099999999993,2412,95686.45199999983,0,0,0,0,-0,FALSE
GLD,2003-04-21,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-21,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-21,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-22,0,0,-36496.12883946915,0,-0,0,-0,0,FALSE
VTI,2003-04-22,28.263999999999957,1663,47003.03199999993,0,0,0,0,-0,FALSE
TLT,2003-04-22,39.64799999999994,2412,95630.97599999985,0,0,0,0,-0,FALSE
GLD,2003-04-22,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-22,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-22,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-23,0,0,1493.951868628236,0,37993.16599999994,0,-0,0,FALSE
VTI,2003-04-23,28.501999999999953,330,9405.659999999985,-1333,-37993.16599999994,3.0852919025521994,0,-0,FALSE
TLT,2003-04-23,39.72899999999993,2412,95826.34799999982,0,0,0,0,-0,FALSE
GLD,2003-04-23,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-23,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-23,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-24,0,0,8250.884688859776,0,6757.485999999989,0,-0,0,FALSE
VTI,2003-04-24,28.273999999999955,91,2572.933999999996,-239,-6757.485999999989,0.5531797684481338,0,-0,FALSE
TLT,2003-04-24,40.08599999999993,2412,96687.43199999983,0,0,0,0,-0,FALSE
GLD,2003-04-24,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-24,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-24,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-25,0,0,-82292.46303138297,0,-90539.46799999983,0,-0,0,FALSE
VTI,2003-04-25,27.883999999999958,122,3401.847999999995,31,864.4039999999986,0.35,0,-0,FALSE
TLT,2003-04-25,40.17699999999993,4644,186581.98799999966,2232,89675.06399999984,3.5297202429149737,0,-0,FALSE
GLD,2003-04-25,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-25,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-25,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-28,0,0,-82292.46303138297,0,-0,0,-0,0,FALSE
VTI,2003-04-28,28.376999999999956,122,3461.9939999999947,0,0,0,0,-0,FALSE
TLT,2003-04-28,40.112999999999936,4644,186284.7719999997,0,0,0,0,-0,FALSE
GLD,2003-04-28,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-28,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-28,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-29,0,0,-83061.47603138298,0,-768.6629999999989,0,-0,0,FALSE
VTI,2003-04-29,28.46899999999996,149,4241.880999999994,27,768.6629999999989,0.35,0,-0,FALSE
TLT,2003-04-29,40.045999999999935,4644,185973.6239999997,0,0,0,0,-0,FALSE
GLD,2003-04-29,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-29,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-29,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-04-30,0,0,-4261.743785907114,0,78813.5119999999,0,-0,0,FALSE
VTI,2003-04-30,28.515999999999956,3267,93161.77199999985,3118,88912.88799999986,7.216955194805185,0,-0,FALSE
TLT,2003-04-30,40.41599999999994,494,19965.50399999997,-4150,-167726.39999999976,6.5627993292342,0,-0,FALSE
GLD,2003-04-30,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-04-30,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-04-30,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-01,0,0,4957.301734560181,0,9219.407999999985,0,-0,0,FALSE
VTI,2003-05-01,28.48299999999996,3267,93053.96099999988,0,0,0,0,-0,FALSE
TLT,2003-05-01,40.435999999999936,266,10755.975999999982,-228,-9219.407999999985,0.36247953268928274,0,-0,FALSE
GLD,2003-05-01,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-01,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-01,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-02,0,0,6080.255734560179,0,1123.3039999999983,0,-0,0,FALSE
VTI,2003-05-02,28.882999999999956,3267,94360.76099999985,0,0,0,0,-0,FALSE
TLT,2003-05-02,40.11799999999994,238,9548.083999999984,-28,-1123.3039999999983,0.35,0,-0,FALSE
GLD,2003-05-02,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-02,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-02,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-05,0,0,13420.147734560169,0,7340.241999999989,0,-0,0,FALSE
VTI,2003-05-05,28.865999999999953,3267,94305.22199999985,0,0,0,0,-0,FALSE
TLT,2003-05-05,40.33099999999994,56,2258.5359999999964,-182,-7340.241999999989,0.35,0,-0,FALSE
GLD,2003-05-05,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-05,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-05,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-06,0,0,10015.193734560175,0,-3404.603999999994,0,-0,0,FALSE
VTI,2003-05-06,29.063999999999954,3267,94952.08799999984,0,0,0,0,-0,FALSE
TLT,2003-05-06,40.53099999999993,140,5674.33999999999,84,3404.603999999994,0.35,0,-0,FALSE
GLD,2003-05-06,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-06,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-06,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-07,0,0,-94218.4735160323,0,-104229.62599999981,0,-0,0,FALSE
VTI,2003-05-07,28.96499999999995,3267,94628.65499999984,0,0,0,0,-0,FALSE
TLT,2003-05-07,41.00299999999993,2682,109970.04599999981,2542,104229.62599999981,4.041250592666438,0,-0,FALSE
GLD,2003-05-07,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-07,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-07,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-08,0,0,-52595.89831824691,0,41625.93599999993,0,-0,0,FALSE
VTI,2003-05-08,28.667999999999953,1815,52032.41999999992,-1452,-41625.93599999993,3.360802214532866,0,-0,FALSE
TLT,2003-05-08,41.10299999999994,2682,110238.24599999984,0,0,0,0,-0,FALSE
GLD,2003-05-08,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-08,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-08,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-09,0,0,-52595.89831824691,0,-0,0,-0,0,FALSE
VTI,2003-05-09,29.080999999999953,1815,52782.01499999991,0,0,0,0,-0,FALSE
TLT,2003-05-09,41.14399999999994,2682,110348.20799999984,0,0,0,0,-0,FALSE
GLD,2003-05-09,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-09,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-09,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-12,0,0,-52595.89831824691,0,-0,0,-0,0,FALSE
VTI,2003-05-12,29.42799999999995,1815,53411.81999999991,0,0,0,0,-0,FALSE
TLT,2003-05-12,41.40299999999994,2682,111042.84599999984,0,0,0,0,-0,FALSE
GLD,2003-05-12,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-12,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-12,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-13,0,0,-52595.89831824691,0,-0,0,-0,0,FALSE
VTI,2003-05-13,29.39499999999995,1815,53351.92499999991,0,0,0,0,-0,FALSE
TLT,2003-05-13,41.493999999999936,2682,111286.90799999982,0,0,0,0,-0,FALSE
GLD,2003-05-13,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-13,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-13,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-14,0,0,-52595.89831824691,0,-0,0,-0,0,FALSE
VTI,2003-05-14,29.288999999999955,1815,53159.534999999916,0,0,0,0,-0,FALSE
TLT,2003-05-14,42.129999999999946,2682,112992.65999999986,0,0,0,0,-0,FALSE
GLD,2003-05-14,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-14,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-14,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-15,0,0,-52595.89831824691,0,-0,0,-0,0,FALSE
VTI,2003-05-15,29.52099999999995,1815,53580.61499999991,0,0,0,0,-0,FALSE
TLT,2003-05-15,42.261999999999944,2682,113346.68399999985,0,0,0,0,-0,FALSE
GLD,2003-05-15,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-15,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-15,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-16,0,0,-52595.89831824691,0,-0,0,-0,0,FALSE
VTI,2003-05-16,29.45799999999995,1815,53466.26999999991,0,0,0,0,-0,FALSE
TLT,2003-05-16,42.569999999999936,2682,114172.73999999983,0,0,0,0,-0,FALSE
GLD,2003-05-16,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-16,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-16,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-19,0,0,-52595.89831824691,0,-0,0,-0,0,FALSE
VTI,2003-05-19,28.766999999999953,1815,52212.104999999916,0,0,0,0,-0,FALSE
TLT,2003-05-19,42.42499999999994,2682,113783.84999999985,0,0,0,0,-0,FALSE
GLD,2003-05-19,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-19,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-19,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-20,0,0,-52595.89831824691,0,-0,0,-0,0,FALSE
VTI,2003-05-20,28.736999999999956,1815,52157.65499999992,0,0,0,0,-0,FALSE
TLT,2003-05-20,43.05199999999994,2682,115465.46399999985,0,0,0,0,-0,FALSE
GLD,2003-05-20,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-20,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-20,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-21,0,0,-39854.45689640457,0,12741.911999999982,0,-0,0,FALSE
VTI,2003-05-21,28.855999999999955,1815,52373.63999999992,0,0,0,0,-0,FALSE
TLT,2003-05-21,43.04699999999994,2386,102710.14199999986,-296,-12741.911999999982,0.4705781576448237,0,-0,FALSE
GLD,2003-05-21,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-21,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-21,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-22,0,0,11643.543350288577,0,51502.10399999992,0,-0,0,FALSE
VTI,2003-05-22,29.047999999999956,42,1220.015999999998,-1773,-51502.10399999992,4.103753306772902,0,-0,FALSE
TLT,2003-05-22,43.428999999999945,2386,103621.59399999987,0,0,0,0,-0,FALSE
GLD,2003-05-22,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-22,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-22,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-23,0,0,11643.543350288577,0,-0,0,-0,0,FALSE
VTI,2003-05-23,29.169999999999956,42,1225.139999999998,0,0,0,0,-0,FALSE
TLT,2003-05-23,43.53799999999993,2386,103881.66799999985,0,0,0,0,-0,FALSE
GLD,2003-05-23,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-23,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-23,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-27,0,0,-69882.15988660039,0,-81522.30399999989,0,-0,0,FALSE
VTI,2003-05-27,29.751999999999953,26,773.5519999999988,-16,-476.03199999999924,0.35,0,-0,FALSE
TLT,2003-05-27,42.751999999999946,4304,184004.60799999977,1918,81998.3359999999,3.0492368890777692,0,-0,FALSE
GLD,2003-05-27,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-27,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-27,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-28,0,0,-98336.8360249518,0,-28449.59999999996,0,-0,0,FALSE
VTI,2003-05-28,29.784999999999958,1818,54149.129999999925,1792,53374.71999999992,4.147680284191824,0,-0,FALSE
TLT,2003-05-28,42.679999999999936,3720,158769.59999999977,-584,-24925.119999999963,0.9284580672626637,0,-0,FALSE
GLD,2003-05-28,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-28,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-28,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-29,0,0,-98336.8360249518,0,-0,0,-0,0,FALSE
VTI,2003-05-29,29.735999999999954,1818,54060.047999999915,0,0,0,0,-0,FALSE
TLT,2003-05-29,43.051999999999936,3720,160153.43999999977,0,0,0,0,-0,FALSE
GLD,2003-05-29,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-29,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-29,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-05-30,0,0,26056.711506496205,0,124398.1499999998,0,-0,0,FALSE
VTI,2003-05-30,30.178999999999952,1818,54865.42199999991,0,0,0,0,-0,FALSE
TLT,2003-05-30,42.969999999999935,825,35450.24999999995,-2895,-124398.1499999998,4.602468551797033,0,-0,FALSE
GLD,2003-05-30,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-05-30,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-05-30,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-02,0,0,26056.711506496205,0,-0,0,-0,0,FALSE
VTI,2003-06-02,30.303999999999956,1818,55092.67199999992,0,0,0,0,-0,FALSE
TLT,2003-06-02,42.65599999999993,825,35191.19999999994,0,0,0,0,-0,FALSE
GLD,2003-06-02,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-02,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-02,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-03,0,0,26056.711506496205,0,-0,0,-0,0,FALSE
VTI,2003-06-03,30.485999999999954,1818,55423.547999999915,0,0,0,0,-0,FALSE
TLT,2003-06-03,42.997999999999934,825,35473.34999999995,0,0,0,0,-0,FALSE
GLD,2003-06-03,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-03,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-03,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-04,0,0,26056.711506496205,0,-0,0,-0,0,FALSE
VTI,2003-06-04,30.922999999999952,1818,56218.013999999916,0,0,0,0,-0,FALSE
TLT,2003-06-04,43.12599999999993,825,35578.94999999994,0,0,0,0,-0,FALSE
GLD,2003-06-04,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-04,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-04,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-05,0,0,26056.711506496205,0,-0,0,-0,0,FALSE
VTI,2003-06-05,31.09099999999996,1818,56523.43799999992,0,0,0,0,-0,FALSE
TLT,2003-06-05,42.787999999999926,825,35300.09999999994,0,0,0,0,-0,FALSE
GLD,2003-06-05,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-05,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-05,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-06,0,0,-38231.34954925574,0,-64285.67099999988,0,-0,0,FALSE
VTI,2003-06-06,31.014999999999958,1818,56385.269999999924,0,0,0,0,-0,FALSE
TLT,2003-06-06,42.94299999999992,2322,99713.64599999982,1497,64285.67099999988,2.3900557520713783,0,-0,FALSE
GLD,2003-06-06,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-06,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-06,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-09,0,0,-38231.34954925574,0,-0,0,-0,0,FALSE
VTI,2003-06-09,30.60199999999996,1818,55634.43599999993,0,0,0,0,-0,FALSE
TLT,2003-06-09,43.23099999999992,2322,100382.38199999982,0,0,0,0,-0,FALSE
GLD,2003-06-09,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-09,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-09,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-10,0,0,-38231.34954925574,0,-0,0,-0,0,FALSE
VTI,2003-06-10,30.882999999999964,1818,56145.293999999936,0,0,0,0,-0,FALSE
TLT,2003-06-10,43.74599999999993,2322,101578.21199999984,0,0,0,0,-0,FALSE
GLD,2003-06-10,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-10,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-10,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-11,0,0,-44919.98686235349,0,-6688.141999999992,0,-0,0,FALSE
VTI,2003-06-11,31.25299999999996,2032,63506.09599999992,214,6688.141999999992,0.4953130977570879,0,-0,FALSE
TLT,2003-06-11,43.691999999999936,2322,101452.82399999985,0,0,0,0,-0,FALSE
GLD,2003-06-11,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-11,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-11,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-12,0,0,-44919.98686235349,0,-0,0,-0,0,FALSE
VTI,2003-06-12,31.315999999999963,2032,63634.11199999993,0,0,0,0,-0,FALSE
TLT,2003-06-12,44.03399999999993,2322,102246.94799999983,0,0,0,0,-0,FALSE
GLD,2003-06-12,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-12,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-12,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-13,0,0,-44919.98686235349,0,-0,0,-0,0,FALSE
VTI,2003-06-13,31.008999999999965,2032,63010.28799999993,0,0,0,0,-0,FALSE
TLT,2003-06-13,44.329999999999934,2322,102934.25999999985,0,0,0,0,-0,FALSE
GLD,2003-06-13,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-13,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-13,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-16,0,0,-44919.98686235349,0,-0,0,-0,0,FALSE
VTI,2003-06-16,31.64399999999996,2032,64300.60799999992,0,0,0,0,-0,FALSE
TLT,2003-06-16,43.91099999999994,2322,101961.34199999986,0,0,0,0,-0,FALSE
GLD,2003-06-16,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-16,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-16,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-17,0,0,-44919.98686235349,0,-0,0,-0,0,FALSE
VTI,2003-06-17,31.692999999999966,2032,64400.175999999934,0,0,0,0,-0,FALSE
TLT,2003-06-17,43.563999999999936,2322,101155.60799999985,0,0,0,0,-0,FALSE
GLD,2003-06-17,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-17,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-17,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-18,0,0,-44919.98686235349,0,-0,0,-0,0,FALSE
VTI,2003-06-18,31.626999999999963,2032,64266.063999999926,0,0,0,0,-0,FALSE
TLT,2003-06-18,43.006999999999934,2322,99862.25399999984,0,0,0,0,-0,FALSE
GLD,2003-06-18,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-18,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-18,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-19,0,0,-44919.98686235349,0,-0,0,-0,0,FALSE
VTI,2003-06-19,31.140999999999963,2032,63278.51199999992,0,0,0,0,-0,FALSE
TLT,2003-06-19,42.92499999999993,2322,99671.84999999985,0,0,0,0,-0,FALSE
GLD,2003-06-19,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-19,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-19,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-20,0,0,-44919.98686235349,0,-0,0,-0,0,FALSE
VTI,2003-06-20,31.180999999999962,2032,63359.79199999992,0,0,0,0,-0,FALSE
TLT,2003-06-20,42.76599999999994,2322,99302.65199999987,0,0,0,0,-0,FALSE
GLD,2003-06-20,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-20,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-20,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-23,0,0,5357.038262654544,0,50280.82399999994,0,-0,0,FALSE
VTI,2003-06-23,30.733999999999966,396,12170.663999999986,-1636,-50280.82399999994,3.7988749919050147,0,-0,FALSE
TLT,2003-06-23,43.02099999999994,2322,99894.76199999986,0,0,0,0,-0,FALSE
GLD,2003-06-23,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-23,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-23,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-24,0,0,2367.4392626545477,0,-2989.2489999999966,0,-0,0,FALSE
VTI,2003-06-24,30.816999999999965,493,15192.780999999983,97,2989.2489999999966,0.35,0,-0,FALSE
TLT,2003-06-24,43.417999999999935,2322,100816.59599999984,0,0,0,0,-0,FALSE
GLD,2003-06-24,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-24,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-24,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-25,0,0,-67787.99029220335,0,-70152.8079999999,0,-0,0,FALSE
VTI,2003-06-25,30.617999999999963,493,15094.67399999998,0,0,0,0,-0,FALSE
TLT,2003-06-25,42.72399999999994,3964,169357.93599999975,1642,70152.8079999999,2.621554857997007,0,-0,FALSE
GLD,2003-06-25,0,0,0,0,0,0,0,-0,FALSE
VIXY,2003-06-25,0,0,0,0,0,0,0,-0,FALSE
SVXY,2003-06-25,0,0,0,0,0,0,0,-0,FALSE
Cash,2003-06-26,0,0,-118179.89670129417,0,-50389.49999999992,0,-0,0,FALSE
VTI,2003-06-26,30.94999999999996,367,11358.649999999985,-126,-3899.699999999995,0.35,0,-0,FALSE
TLT,2003-06-26,42.149999999999935,5252,221371.79999999967,1288,54289.19999999992,2.0564090909090877,0,-0,FALSE
